Date,Location,Crime
2017-01-01,Auckland,6778.45788644626
2017-02-01,Auckland,6781.486383258254
2017-03-01,Auckland,6783.8075135200925
2017-04-01,Auckland,6785.143300315903
2017-05-01,Auckland,6785.21576672981
2017-06-01,Auckland,6783.74693584593
2017-07-01,Auckland,6780.458830748392
2017-08-01,Auckland,6775.073474521299
2017-09-01,Auckland,6767.312890248803
2017-10-01,Auckland,6756.899101015015
2017-11-01,Auckland,6743.554129904014
2017-12-01,Auckland,6727.0
2018-01-01,Auckland,6707.056910047989
2018-02-01,Auckland,6683.937761436683
2018-03-01,Auckland,6657.953631215908
2018-04-01,Auckland,6629.415596435301
2018-05-01,Auckland,6598.634734144476
2018-06-01,Auckland,6565.922121393297
2018-07-01,Auckland,6531.588835231382
2018-08-01,Auckland,6495.945952708332
2018-09-01,Auckland,6459.304550874038
2018-10-01,Auckland,6421.975706778104
2018-11-01,Auckland,6384.270497470123
2018-12-01,Auckland,6346.5
2019-01-01,Auckland,6308.909959473007
2019-02-01,Auckland,6271.484793217114
2019-03-01,Auckland,6234.143586616279
2019-04-01,Auckland,6196.8054250541445
2019-05-01,Auckland,6159.389393914362
2019-06-01,Auckland,6121.814578580881
2019-07-01,Auckland,6084.000064437353
2019-08-01,Auckland,6045.864936867421
2019-09-01,Auckland,6007.328281255043
2019-10-01,Auckland,5968.309182983866
2019-11-01,Auckland,5928.72672743753
2019-12-01,Auckland,5888.5
2020-01-01,Auckland,5847.40973354166
2020-02-01,Auckland,5804.683250879845
2020-03-01,Auckland,5759.409522318979
2020-04-01,Auckland,5710.677518163144
2020-05-01,Auckland,5657.576208716383
2020-06-01,Auckland,5599.194564283178
2020-07-01,Auckland,5534.621555167586
2020-08-01,Auckland,5462.946151673595
2020-09-01,Auckland,5383.257324105788
2020-10-01,Auckland,5294.644042768177
2020-11-01,Auckland,5196.19527796467
2020-12-01,Auckland,5087.0
2021-01-01,Auckland,4966.856488305097
2021-02-01,Auckland,4838.4002588187495
2021-03-01,Auckland,4704.976136607806
2021-04-01,Auckland,4569.928946738065
2021-05-01,Auckland,4436.603514275306
2021-06-01,Auckland,4308.3446642864055
2021-07-01,Auckland,4188.497221837134
2021-08-01,Auckland,4080.4060119933542
2021-09-01,Auckland,3987.415859821803
2021-10-01,Auckland,3912.871590388307
2021-11-01,Auckland,3860.118028758895
2021-12-01,Auckland,3832.5
2022-01-01,Auckland,3832.3463155532486
2022-02-01,Auckland,3857.921732363193
2022-03-01,Auckland,3906.474993749798
2022-04-01,Auckland,3975.254843033211
2022-05-01,Auckland,4061.5100235337995
2022-06-01,Auckland,4162.489278571198
2022-07-01,Auckland,4275.44135146573
2022-08-01,Auckland,4397.614985537851
2022-09-01,Auckland,4526.258924106999
2022-10-01,Auckland,4658.621910493606
2022-11-01,Auckland,4791.9526880181475
2022-12-01,Auckland,4923.5
2023-01-01,Auckland,5050.512589759639
2023-02-01,Auckland,5170.239200617489
2023-03-01,Auckland,5279.928575893001
2023-04-01,Auckland,5376.829458906626
2023-05-01,Auckland,5458.190592978673
2023-06-01,Auckland,5521.260721428802
2023-07-01,Auckland,5563.288587577368
2023-08-01,Auckland,5581.522934744501
2023-09-01,Auckland,5573.212506250202
2023-10-01,Auckland,5535.606045414666
2023-11-01,Auckland,5465.952295557772
2023-12-01,Auckland,5361.5
2024-01-01,Auckland,5219.497902061319
2024-02-01,Auckland,5037.194745061284
2024-03-01,Auckland,4811.839272320995
2024-04-01,Auckland,4540.6802271601255
2024-05-01,Auckland,4220.96635289784
2024-06-01,Auckland,3849.946392855991
2024-07-01,Auckland,3424.869090353884
2024-08-01,Auckland,2942.9831887102364
2024-09-01,Auckland,2401.5374312477825
2024-10-01,Auckland,1797.7805612853963
2024-11-01,Auckland,1128.9613221412737
2024-12-01,Auckland,392.3284571391696
2025-01-01,Auckland,-414.8692904025402
1981-01-01,West Coast,4788.29251760346
1981-02-01,West Coast,4885.624668296126
1981-03-01,West Coast,4946.659515736053
1981-04-01,West Coast,4974.06012358213
1981-05-01,West Coast,4970.489555492884
1981-06-01,West Coast,4938.610875126918
1981-07-01,West Coast,4881.087146142835
1981-08-01,West Coast,4800.581432198963
1981-09-01,West Coast,4699.756796954322
1981-10-01,West Coast,4581.276304067302
1981-11-01,West Coast,4447.803017196091
1981-12-01,West Coast,4302.0
1982-01-01,West Coast,4146.53031613726
1982-02-01,West Coast,3984.057029265997
1982-03-01,West Coast,3817.2432030456766
1982-04-01,West Coast,3648.751901134441
1982-05-01,West Coast,3481.246187190411
1982-06-01,West Coast,3317.3891248730824
1982-07-01,West Coast,3159.8437778405714
1982-08-01,West Coast,3011.2732097510625
1982-09-01,West Coast,2874.340484263948
1982-10-01,West Coast,2751.708665037382
1982-11-01,West Coast,2646.0408157296806
1982-12-01,West Coast,2560.0
1983-01-01,West Coast,2495.4479076628368
1983-02-01,West Coast,2451.040733157844
1983-03-01,West Coast,2424.633297081241
1983-04-01,West Coast,2414.0804200288603
1983-05-01,West Coast,2417.236922596711
1983-06-01,West Coast,2431.9576253807522
1983-07-01,West Coast,2456.0973489769563
1983-08-01,West Coast,2487.5109139813994
1983-09-01,West Coast,2524.053140989887
1983-10-01,West Coast,2563.578850598478
1983-11-01,West Coast,2603.942863403264
1983-12-01,West Coast,2643.0
1984-01-01,West Coast,2678.9483078413314
1984-02-01,West Coast,2711.3587418060797
1984-03-01,West Coast,2740.145483629361
1984-04-01,West Coast,2765.2227150465583
1984-05-01,West Coast,2786.5046177930167
1984-06-01,West Coast,2803.90537360391
1984-07-01,West Coast,2817.3391642145934
1984-08-01,West Coast,2826.720171360378
1984-09-01,West Coast,2831.962576776504
1984-10-01,West Coast,2832.9805621982932
1984-11-01,West Coast,2829.688309361022
1984-12-01,West Coast,2822.0
1985-01-01,West Coast,2809.9706665273316
1985-02-01,West Coast,2794.2187440623434
1985-03-01,West Coast,2775.5035184013154
1985-04-01,West Coast,2754.5842753404
1985-05-01,West Coast,2732.2203006757254
1985-06-01,West Coast,2709.1708802036082
1985-07-01,West Coast,2686.195299720179
1985-08-01,West Coast,2664.05284502157
1985-09-01,West Coast,2643.5028019040974
1985-10-01,West Coast,2625.3044561638867
1985-11-01,West Coast,2610.217093597096
1985-12-01,West Coast,2599.0
1986-01-01,West Coast,2592.194489012331
1986-02-01,West Coast,2589.4699856482134
1986-03-01,West Coast,2590.2779427653777
1986-04-01,West Coast,2594.0698132215257
1986-05-01,West Coast,2600.2970498743925
1986-06-01,West Coast,2608.4111055816575
1986-07-01,West Coast,2617.86343320105
1986-08-01,West Coast,2628.105485590315
1986-09-01,West Coast,2638.588715607109
1986-10-01,West Coast,2648.764576109174
1986-11-01,West Coast,2658.0845199542505
1986-12-01,West Coast,2666.0
1987-01-01,West Coast,2672.1362153863342
1987-02-01,West Coast,2676.8133503818244
1987-03-01,West Coast,2680.5253355371738
1987-04-01,West Coast,2683.7661014031255
1987-05-01,West Coast,2687.029578530417
1987-06-01,West Coast,2690.8096974697614
1987-07-01,West Coast,2695.600388771895
1987-08-01,West Coast,2701.8955829875654
1987-09-01,West Coast,2710.1892106674686
1987-10-01,West Coast,2720.9752023623478
1987-11-01,West Coast,2734.7474886229734
1987-12-01,West Coast,2752.0
1988-01-01,West Coast,2773.0679411089623
1988-02-01,West Coast,2797.6516128245275
1988-03-01,West Coast,2825.2925900859277
1988-04-01,West Coast,2855.5324478325947
1988-05-01,West Coast,2887.9127610039873
1988-06-01,West Coast,2921.975104539296
1988-07-01,West Coast,2957.261053377975
1988-08-01,West Coast,2993.3121824594914
1988-09-01,West Coast,3029.670066723016
1988-10-01,West Coast,3065.876281108015
1988-11-01,West Coast,3101.4724005539515
1988-12-01,West Coast,3136.0
1989-01-01,West Coast,3168.972807214736
1989-02-01,West Coast,3199.793161283155
1989-03-01,West Coast,3227.835554119115
1989-04-01,West Coast,3252.4744776367284
1989-05-01,West Coast,3273.08442375007
1989-06-01,West Coast,3289.039884373054
1989-07-01,West Coast,3299.7153514197657
1989-08-01,West Coast,3304.4853168042373
1989-09-01,West Coast,3302.724272440466
1989-10-01,West Coast,3293.806710242499
1989-11-01,West Coast,3277.107122124305
1989-12-01,West Coast,3252.0
1990-01-01,West Coast,3218.2381679949553
1990-02-01,West Coast,3177.0877790799805
1990-03-01,West Coast,3130.1933184376126
1990-04-01,West Coast,3079.1992712500596
1990-05-01,West Coast,3025.750122699483
1990-06-01,West Coast,2971.4903579684888
1990-07-01,West Coast,2918.0644622392438
1990-08-01,West Coast,2867.116920693924
1990-09-01,West Coast,2820.2922185151206
1990-10-01,West Coast,2779.2348408850007
1990-11-01,West Coast,2745.589272985795
1990-12-01,West Coast,2721.0
1991-01-01,West Coast,2706.606349509262
1991-02-01,West Coast,2701.5270186930843
1991-03-01,West Coast,2704.3755471304344
1991-04-01,West Coast,2713.7654744002307
1991-05-01,West Coast,2728.3103400814625
1991-06-01,West Coast,2746.623683752991
1991-07-01,West Coast,2767.319044993794
1991-08-01,West Coast,2789.009963382873
1991-09-01,West Coast,2810.309978499052
1991-10-01,West Coast,2829.832629921333
1991-11-01,West Coast,2846.1914572286987
1991-12-01,West Coast,2858.0
1992-01-01,West Coast,2864.239211745839
1992-02-01,West Coast,2865.3597017031934
1992-03-01,West Coast,2862.17949304065
1992-04-01,West Coast,2855.5166089268064
1992-05-01,West Coast,2846.1890725302246
1992-06-01,West Coast,2835.014907019547
1992-07-01,West Coast,2822.8121355633407
1992-08-01,West Coast,2810.3987813301624
1992-09-01,West Coast,2798.592867488671
1992-10-01,West Coast,2788.212417207422
1992-11-01,West Coast,2780.0754536549866
1992-12-01,West Coast,2775.0
1993-01-01,West Coast,2773.59189609997
1993-02-01,West Coast,2775.6082485682136
1993-03-01,West Coast,2780.593980706967
1993-04-01,West Coast,2788.094015818481
1993-05-01,West Coast,2797.6532772050336
1993-06-01,West Coast,2808.816688168821
1993-07-01,West Coast,2821.129172012116
1993-08-01,West Coast,2834.1356520372046
1993-09-01,West Coast,2847.381051546264
1993-10-01,West Coast,2860.4102938415786
1993-11-01,West Coast,2872.7683022254305
1993-12-01,West Coast,2884.0
1994-01-01,West Coast,2893.755472372785
1994-02-01,West Coast,2902.1054521721185
1994-03-01,West Coast,2909.2258341314823
1994-04-01,West Coast,2915.292512984426
1994-05-01,West Coast,2920.4813834644897
1994-06-01,West Coast,2924.968340305169
1994-07-01,West Coast,2928.9292782400075
1994-08-01,West Coast,2932.54009200254
1994-09-01,West Coast,2935.9766763262724
1994-10-01,West Coast,2939.4149259447404
1994-11-01,West Coast,2943.030735591481
1994-12-01,West Coast,2947.0
1995-01-01,West Coast,2951.4579736681126
1995-02-01,West Coast,2956.377350150756
1995-03-01,West Coast,2961.690182767104
1995-04-01,West Coast,2967.328524836374
1995-05-01,West Coast,2973.224429677783
1995-06-01,West Coast,2979.3099506105013
1995-07-01,West Coast,2985.5171409537475
1995-08-01,West Coast,2991.7780540267404
1995-09-01,West Coast,2998.0247431486473
1995-10-01,West Coast,3004.1892616386895
1995-11-01,West Coast,3010.2036628160836
1995-12-01,West Coast,3016.0
1996-01-01,West Coast,3021.4959662880674
1996-02-01,West Coast,3026.5518138915554
1996-03-01,West Coast,3031.0134348000997
1996-04-01,West Coast,3034.726721003382
1996-05-01,West Coast,3037.537564491074
1996-06-01,West Coast,3039.2918572528247
1996-07-01,West Coast,3039.8354912783097
1996-08-01,West Coast,3039.0143585571914
1996-09-01,West Coast,3036.6743510791375
1996-10-01,West Coast,3032.661360833815
1996-11-01,West Coast,3026.82127981087
1996-12-01,West Coast,3019.0
1997-01-01,West Coast,3009.1380222907137
1997-02-01,West Coast,2997.554283171924
1997-03-01,West Coast,2984.662328032496
1997-04-01,West Coast,2970.875702261205
1997-05-01,West Coast,2956.6079512468123
1997-06-01,West Coast,2942.2726203781995
1997-07-01,West Coast,2928.2832550441303
1997-08-01,West Coast,2915.053400633373
1997-09-01,West Coast,2902.996602534802
1997-10-01,West Coast,2892.5264061371836
1997-11-01,West Coast,2884.0563568293
1997-12-01,West Coast,2878.0
1998-01-01,West Coast,2874.657963067632
1998-02-01,West Coast,2873.8792015688578
1998-03-01,West Coast,2875.399753069914
1998-04-01,West Coast,2878.9556551370274
1998-05-01,West Coast,2884.282945336448
1998-06-01,West Coast,2891.117661234378
1998-07-01,West Coast,2899.1958403970625
1998-08-01,West Coast,2908.25352039076
1998-09-01,West Coast,2918.0267387816525
1998-10-01,West Coast,2928.2515331359978
1998-11-01,West Coast,2938.6639410200546
1998-12-01,West Coast,2949.0
1999-01-01,West Coast,2959.035102290619
1999-02-01,West Coast,2968.7020587007914
1999-03-01,West Coast,2977.9730346878473
1999-04-01,West Coast,2986.820195709192
1999-05-01,West Coast,2995.215707222227
1999-06-01,West Coast,3003.131734684289
1999-07-01,West Coast,3010.54044355278
1999-08-01,West Coast,3017.413999285098
1999-09-01,West Coast,3023.724567338586
1999-10-01,West Coast,3029.444313170644
1999-11-01,West Coast,3034.545402238664
1999-12-01,West Coast,3039.0
2000-01-01,West Coast,3042.78496110319
2000-02-01,West Coast,3045.8958969613454
2000-03-01,West Coast,3048.3331081786973
2000-04-01,West Coast,3050.0968953595025
2000-05-01,West Coast,3051.187559108012
2000-06-01,West Coast,3051.6054000284666
2000-07-01,West Coast,3051.350718725119
2000-08-01,West Coast,3050.4238158022135
2000-09-01,West Coast,3048.8249918640026
2000-10-01,West Coast,3046.5545475147337
2000-11-01,West Coast,3043.6127833586443
2000-12-01,West Coast,3040.0
2001-01-01,West Coast,3035.727252370678
2001-02-01,West Coast,3030.8486127131
2001-03-01,West Coast,3025.4289075973643
2001-04-01,West Coast,3019.5329635935313
2001-05-01,West Coast,3013.225607271656
2001-06-01,West Coast,3006.571665201845
2001-07-01,West Coast,2999.6359639541542
2001-08-01,West Coast,2992.483330098637
2001-09-01,West Coast,2985.1785902054035
2001-10-01,West Coast,2977.786570844508
2001-11-01,West Coast,2970.3720985860023
2001-12-01,West Coast,2963.0
2002-01-01,West Coast,2955.741214599303
2002-02-01,West Coast,2948.6911336677144
2002-03-01,West Coast,2941.951261431846
2002-04-01,West Coast,2935.62310211825
2002-05-01,West Coast,2929.8081599534844
2002-06-01,West Coast,2924.6079391641533
2002-07-01,West Coast,2920.123943976812
2002-08-01,West Coast,2916.4576786180246
2002-09-01,West Coast,2913.7106473143836
2002-10-01,West Coast,2911.9843542924505
2002-11-01,West Coast,2911.380303778797
2002-12-01,West Coast,2912.0
2003-01-01,West Coast,2913.9323105284348
2003-02-01,West Coast,2917.2155563197202
2003-03-01,West Coast,2921.8754216752523
2003-04-01,West Coast,2927.9375908964525
2003-05-01,West Coast,2935.4277482847583
2003-06-01,West Coast,2944.3715781415426
2003-07-01,West Coast,2954.794764768239
2003-08-01,West Coast,2966.7229924662956
2003-09-01,West Coast,2980.181945537062
2003-10-01,West Coast,2995.197308281983
2003-11-01,West Coast,3011.7947650025217
2003-12-01,West Coast,3030.0
2004-01-01,West Coast,3049.773756249899
2004-02-01,West Coast,3070.8170114238033
2004-03-01,West Coast,3092.765801867145
2004-04-01,West Coast,3115.2561639255296
2004-05-01,West Coast,3137.9241339445643
2004-06-01,West Coast,3160.405748269676
2004-07-01,West Coast,3182.3370432464735
2004-08-01,West Coast,3203.35405522056
2004-09-01,West Coast,3223.0928205373693
2004-10-01,West Coast,3241.189375542507
2004-11-01,West Coast,3257.2797565815645
2004-12-01,West Coast,3271.0
2005-01-01,West Coast,3282.0739376200313
2005-02-01,West Coast,3290.5765831703407
2005-03-01,West Coast,3296.670745856167
2005-04-01,West Coast,3300.519234882821
2005-05-01,West Coast,3302.2848594555912
2005-06-01,West Coast,3302.1304287797525
2005-07-01,West Coast,3300.2187520605976
2005-08-01,West Coast,3296.712638503399
2005-09-01,West Coast,3291.7748973134617
2005-10-01,West Coast,3285.568337696064
2005-11-01,West Coast,3278.2557688564684
2005-12-01,West Coast,3270.0
2006-01-01,West Coast,3261.0335025291893
2006-02-01,West Coast,3251.8673966356127
2006-03-01,West Coast,3243.082464708188
2006-04-01,West Coast,3235.2594891357544
2006-05-01,West Coast,3228.979252307163
2006-06-01,West Coast,3224.822536611314
2006-07-01,West Coast,3223.3701244370545
2006-08-01,West Coast,3225.2027981732585
2006-09-01,West Coast,3230.9013402087835
2006-10-01,West Coast,3241.046532932494
2006-11-01,West Coast,3256.219158733305
2006-12-01,West Coast,3277.0
2007-01-01,West Coast,3303.690779115061
2007-02-01,West Coast,3335.47697843536
2007-03-01,West Coast,3371.2650203110816
2007-04-01,West Coast,3409.9613270926675
2007-05-01,West Coast,3450.4723211305914
2007-06-01,West Coast,3491.704424774991
2007-07-01,West Coast,3532.564060376337
2007-08-01,West Coast,3571.9576502850937
2007-09-01,West Coast,3608.7916168514057
2007-10-01,West Coast,3641.9723824257444
2007-11-01,West Coast,3670.4063693585417
2007-12-01,West Coast,3693.0
2008-01-01,West Coast,3709.0234041586036
2008-02-01,West Coast,3719.2015414749217
2008-03-01,West Coast,3724.6230790474865
2008-04-01,West Coast,3726.3766839749183
2008-05-01,West Coast,3725.551023355799
2008-06-01,West Coast,3723.2347642887207
2008-07-01,West Coast,3720.5165738722694
2008-08-01,West Coast,3718.485119205028
2008-09-01,West Coast,3718.2290673855946
2008-10-01,West Coast,3720.8370855125486
2008-11-01,West Coast,3727.3978406844994
2008-12-01,West Coast,3739.0
2009-01-01,West Coast,3756.381113509691
2009-02-01,West Coast,3778.8742630724414
2009-03-01,West Coast,3805.461413498973
2009-04-01,West Coast,3835.1245296001853
2009-05-01,West Coast,3866.845576187013
2009-06-01,West Coast,3899.6065180701257
2009-07-01,West Coast,3932.3893200604543
2009-08-01,West Coast,3964.1759469689277
2009-09-01,West Coast,3993.948363606216
2009-10-01,West Coast,4020.6885347832535
2009-11-01,West Coast,4043.3784253109425
2009-12-01,West Coast,4061.0
2010-01-01,West Coast,4072.8248269877254
2010-02-01,West Coast,4079.2828877168945
2010-03-01,West Coast,4081.0937669566224
2010-04-01,West Coast,4078.977049476082
2010-05-01,West Coast,4073.6523200444067
2010-06-01,West Coast,4065.839163430775
2010-07-01,West Coast,4056.2571644043255
2010-08-01,West Coast,4045.625907734178
2010-09-01,West Coast,4034.664978189541
2010-10-01,West Coast,4024.0939605395356
2010-11-01,West Coast,4014.632439553288
2010-12-01,West Coast,4007.0
2011-01-01,West Coast,4001.6558053912127
2011-02-01,West Coast,3998.0173342081644
2011-03-01,West Coast,3995.2416436745393
2011-04-01,West Coast,3992.4857910139913
2011-05-01,West Coast,3988.9068334501744
2011-06-01,West Coast,3983.6618282067734
2011-07-01,West Coast,3975.9078325074443
2011-08-01,West Coast,3964.801903575818
2011-09-01,West Coast,3949.50109863562
2011-10-01,West Coast,3929.1624749104903
2011-11-01,West Coast,3902.9430896240146
2011-12-01,West Coast,3870.0
2012-01-01,West Coast,3829.8222060771004
2012-02-01,West Coast,3783.226479154098
2012-03-01,West Coast,3731.3615333452194
2012-04-01,West Coast,3675.376082764314
2012-05-01,West Coast,3616.418841525188
2012-06-01,West Coast,3555.6385237421323
2012-07-01,West Coast,3494.1838435289596
2012-08-01,West Coast,3433.2035149994736
2012-09-01,West Coast,3373.8462522679793
2012-10-01,West Coast,3317.2607694482767
2012-11-01,West Coast,3264.5957806541974
2012-12-01,West Coast,3217.0
2013-01-01,West Coast,3175.2978471524366
2013-02-01,West Coast,3139.0165639900447
2013-03-01,West Coast,3107.359097944582
2013-04-01,West Coast,3079.5283964475047
2013-05-01,West Coast,3054.727406930311
2013-06-01,West Coast,3032.1590768246974
2013-07-01,West Coast,3011.0263535621525
2013-08-01,West Coast,2990.5321845741837
2013-09-01,West Coast,2969.879517292464
2013-10-01,West Coast,2948.2712991484973
2013-11-01,West Coast,2924.91047757378
2013-12-01,West Coast,2899.0
2014-01-01,West Coast,2869.9800395726215
2014-02-01,West Coast,2838.239672292933
2014-03-01,West Coast,2804.405199876452
2014-04-01,West Coast,2769.1029240384382
2014-05-01,West Coast,2732.9591464941336
2014-06-01,West Coast,2696.6001689590794
2014-07-01,West Coast,2660.6522931485197
2014-08-01,West Coast,2625.7418207777046
2014-09-01,West Coast,2592.4950535621665
2014-10-01,West Coast,2561.538293217152
2014-11-01,West Coast,2533.497841457931
2014-12-01,West Coast,2509.0
2015-01-01,West Coast,2488.503059372056
2015-02-01,West Coast,2471.793265356577
2015-03-01,West Coast,2458.488852549608
2015-04-01,West Coast,2448.208055547052
2015-05-01,West Coast,2440.5691089448464
2015-06-01,West Coast,2435.190247338986
2015-07-01,West Coast,2431.6897053254
2015-08-01,West Coast,2429.6857175000405
2015-09-01,West Coast,2428.796518458871
2015-10-01,West Coast,2428.6403427978375
2015-11-01,West Coast,2428.8354251128967
2015-12-01,West Coast,2429.0
2016-01-01,West Coast,2428.853209050361
2016-02-01,West Coast,2428.517821836229
2016-03-01,West Coast,2428.217514925115
2016-04-01,West Coast,2428.1759648845286
2016-05-01,West Coast,2428.61684828198
2016-06-01,West Coast,2429.763841684977
2016-07-01,West Coast,2431.840621661029
2016-08-01,West Coast,2435.070864777656
2016-09-01,West Coast,2439.6782476023504
2016-10-01,West Coast,2445.8864467026274
2016-11-01,West Coast,2453.919138646022
2016-12-01,West Coast,2464.0
2017-01-01,West Coast,2476.209104426506
2017-02-01,West Coast,2490.0521139651723
2017-03-01,West Coast,2504.8910877499316
2017-04-01,West Coast,2520.0880849148275
2017-05-01,West Coast,2535.0051645939106
2017-06-01,West Coast,2549.004385921107
2017-07-01,West Coast,2561.447808030466
2017-08-01,West Coast,2571.697490056023
2017-09-01,West Coast,2579.1154911317285
2017-10-01,West Coast,2583.0638703916243
2017-11-01,West Coast,2582.9046869697117
2017-12-01,West Coast,2578.0
2018-01-01,West Coast,2567.937688058393
2018-02-01,West Coast,2553.208907488304
2018-03-01,West Coast,2534.53063407516
2018-04-01,West Coast,2512.6198436042746
2018-05-01,West Coast,2488.1935118609267
2018-06-01,West Coast,2461.9686146305967
2018-07-01,West Coast,2434.6621276985693
2018-08-01,West Coast,2406.991026850115
2018-09-01,West Coast,2379.672287870735
2018-10-01,West Coast,2353.4228865457003
2018-11-01,West Coast,2328.959798660295
2018-12-01,West Coast,2307.0
2019-01-01,West Coast,2288.080073895525
2019-02-01,West Coast,2272.0150338593285
2019-03-01,West Coast,2258.4395009494287
2019-04-01,West Coast,2246.9880962237085
2019-05-01,West Coast,2237.2954407400734
2019-06-01,West Coast,2228.996155556507
2019-07-01,West Coast,2221.72486173091
2019-08-01,West Coast,2215.116180321196
2019-09-01,West Coast,2208.804732385331
2019-10-01,West Coast,2202.425138981227
2019-11-01,West Coast,2195.6120211667944
2019-12-01,West Coast,2188.0
2020-01-01,West Coast,2179.303937655887
2020-02-01,West Coast,2169.559660778007
2020-03-01,West Coast,2158.8832371271246
2020-04-01,West Coast,2147.3907344639247
2020-05-01,West Coast,2135.1982205490826
2020-06-01,West Coast,2122.421763143376
2020-07-01,West Coast,2109.177430007483
2020-08-01,West Coast,2095.581288902076
2020-09-01,West Coast,2081.7494075879395
2020-10-01,West Coast,2067.7978538257476
2020-11-01,West Coast,2053.8426953761723
2020-12-01,West Coast,2040.0
2021-01-01,West Coast,2026.3638977032117
2021-02-01,West Coast,2012.9407674730242
2021-03-01,West Coast,1999.7150505420723
2021-04-01,West Coast,1986.67118814288
2021-05-01,West Coast,1973.7936215079749
2021-06-01,West Coast,1961.0667918699883
2021-07-01,West Coast,1948.4751404614465
2021-08-01,West Coast,1936.0031085148776
2021-09-01,West Coast,1923.6351372629103
2021-10-01,West Coast,1911.3556679380729
2021-11-01,West Coast,1899.1491417728932
2021-12-01,West Coast,1887.0
2022-01-01,West Coast,1874.9262354202235
2022-02-01,West Coast,1863.0800471076054
2022-03-01,West Coast,1851.6471857045865
2022-04-01,West Coast,1840.8134018535113
2022-05-01,West Coast,1830.7644461967286
2022-06-01,West Coast,1821.6860693766705
2022-07-01,West Coast,1813.764022035684
2022-08-01,West Coast,1807.1840548161294
2022-09-01,West Coast,1802.131918360419
2022-10-01,West Coast,1798.7933633109092
2022-11-01,West Coast,1797.3541403099748
2022-12-01,West Coast,1798.0
2023-01-01,West Coast,1800.9166930233546
2023-02-01,West Coast,1806.2899700224325
2023-03-01,West Coast,1814.3055816395809
2023-04-01,West Coast,1825.1492785171874
2023-05-01,West Coast,1839.00681129767
2023-06-01,West Coast,1856.0639306233295
2023-07-01,West Coast,1876.5063871365755
2023-08-01,West Coast,1900.519931479855
2023-09-01,West Coast,1928.2903142954133
2023-10-01,West Coast,1960.003286225687
2023-11-01,West Coast,1995.8445979131552
2023-12-01,West Coast,2036.0
2024-01-01,West Coast,2080.6552431286887
2024-02-01,West Coast,2129.996077941739
2024-03-01,West Coast,2184.208255081257
2024-04-01,West Coast,2243.4775251897486
2024-05-01,West Coast,2307.9896389097726
2024-06-01,West Coast,2377.9303468833527
2024-07-01,West Coast,2453.485399753035
2024-08-01,West Coast,2534.8405481614245
2024-09-01,West Coast,2622.1815427504544
2024-10-01,West Coast,2715.6941341627144
2024-11-01,West Coast,2815.5640730408622
2024-12-01,West Coast,2921.9771100267294
2025-01-01,West Coast,3035.1189957629554
1981-01-01,Gisborne,8585.77664777076
1981-02-01,Gisborne,8559.976295639917
1981-03-01,Gisborne,8504.047862790576
1981-04-01,Gisborne,8420.440268405677
1981-05-01,Gisborne,8311.602431667849
1981-06-01,Gisborne,8179.983271760657
1981-07-01,Gisborne,8028.0317078667995
1981-08-01,Gisborne,7858.196659168752
1981-09-01,Gisborne,7672.927044850411
1981-10-01,Gisborne,7474.671784094297
1981-11-01,Gisborne,7265.8797960827915
1981-12-01,Gisborne,7049.0
1982-01-01,Gisborne,6826.481315028332
1982-02-01,Gisborne,6600.772660350127
1982-03-01,Gisborne,6374.322955149589
1982-04-01,Gisborne,6149.581118609066
1982-05-01,Gisborne,5928.996069910926
1982-06-01,Gisborne,5715.016728239342
1982-07-01,Gisborne,5510.092012776667
1982-08-01,Gisborne,5316.670842705354
1982-09-01,Gisborne,5137.202137209424
1982-10-01,Gisborne,4974.134815471298
1982-11-01,Gisborne,4829.917796673572
1982-12-01,Gisborne,4707.0
1983-01-01,Gisborne,4607.039990264972
1983-02-01,Gisborne,4528.534914810504
1983-03-01,Gisborne,4469.191566611068
1983-04-01,Gisborne,4426.716738640473
1983-05-01,Gisborne,4398.817223872708
1983-06-01,Gisborne,4383.199815281972
1983-07-01,Gisborne,4377.571305842221
1983-08-01,Gisborne,4379.638488527516
1983-09-01,Gisborne,4387.108156311891
1983-10-01,Gisborne,4397.687102169393
1983-11-01,Gisborne,4409.082119074102
1983-12-01,Gisborne,4419.0
1984-01-01,Gisborne,4425.597728541933
1984-02-01,Gisborne,4428.833050777772
1984-03-01,Gisborne,4429.113903406136
1984-04-01,Gisborne,4426.84822312567
1984-05-01,Gisborne,4422.443946634995
1984-06-01,Gisborne,4416.309010632766
1984-07-01,Gisborne,4408.851351817607
1984-08-01,Gisborne,4400.47890688813
1984-09-01,Gisborne,4391.599612543012
1984-10-01,Gisborne,4382.621405480866
1984-11-01,Gisborne,4373.952222400302
1984-12-01,Gisborne,4366.0
1985-01-01,Gisborne,4359.1749983451455
1985-02-01,Gisborne,4353.896770967237
1985-03-01,Gisborne,4350.587194764387
1985-04-01,Gisborne,4349.668146634665
1985-05-01,Gisborne,4351.561503476166
1985-06-01,Gisborne,4356.689142186965
1985-07-01,Gisborne,4365.472939665149
1985-08-01,Gisborne,4378.334772808842
1985-09-01,Gisborne,4395.696518516061
1985-10-01,Gisborne,4417.980053684921
1985-11-01,Gisborne,4445.607255213588
1985-12-01,Gisborne,4479.0
1986-01-01,Gisborne,4518.197069744132
1986-02-01,Gisborne,4561.704865353309
1986-03-01,Gisborne,4607.646692536317
