Time Frame,Location Id,Location,Median Rent,Crime
2017/1/1,5,Gisborne,280,4171.347182
2017/1/1,7,Taranaki,320,3159.638402
2017/1/1,8,Manawatu-Whanganui,260,3147.292022
2017/1/1,9,Wellington,435,2378.485289
2017/1/1,12,West Coast,238,2476.209104
2017/1/1,13,Canterbury,385,6602.603906
2017/1/1,14,Otago,380,2344.41645
2017/1/1,15,Southland,235,2173.99915
2017/1/1,17,Nelson,345,2476.209104
2017/2/1,1,Northland,330,3865.910652
2017/2/1,2,Auckland,500,6781.486383
2017/2/1,3,Waikato,370,5806.489627
2017/2/1,4,Bay of Plenty,380,4248.641395
2017/2/1,5,Gisborne,280,4188.222169
2017/2/1,7,Taranaki,310,3175.511393
2017/2/1,8,Manawatu-Whanganui,260,3157.028982
2017/2/1,9,Wellington,450,2380.991062
2017/2/1,12,West Coast,230,2490.052114
2017/2/1,13,Canterbury,385,6559.603253
2017/2/1,14,Otago,300,2346.196114
2017/2/1,15,Southland,230,2175.814319
2017/2/1,17,Nelson,350,2490.052114
2017/3/1,1,Northland,350,3848.593026
2017/3/1,2,Auckland,500,6783.807514
2017/3/1,3,Waikato,360,5848.529185
2017/3/1,4,Bay of Plenty,380,4268.650961
2017/3/1,5,Gisborne,298,4207.8795
2017/3/1,7,Taranaki,310,3189.395593
2017/3/1,8,Manawatu-Whanganui,275,3168.584198
2017/3/1,9,Wellington,420,2381.650612
2017/3/1,12,West Coast,250,2504.891088
2017/3/1,13,Canterbury,370,6506.032832
2017/3/1,14,Otago,320,2350.007312
2017/3/1,15,Southland,240,2178.191656
2017/3/1,17,Nelson,360,2504.891088
2017/4/1,1,Northland,340,3828.081982
2017/4/1,2,Auckland,510,6785.1433
2017/4/1,3,Waikato,360,5884.700592
2017/4/1,4,Bay of Plenty,395,4284.316787
2017/4/1,5,Gisborne,280,4229.573714
2017/4/1,7,Taranaki,300,3201.067621
2017/4/1,8,Manawatu-Whanganui,275,3181.330986
2017/4/1,9,Wellington,410,2380.597234
2017/4/1,12,West Coast,250,2520.088085
2017/4/1,13,Canterbury,360,6443.927434
2017/4/1,14,Otago,350,2355.518364
2017/4/1,15,Southland,250,2180.877312
2017/4/1,17,Nelson,380,2520.088085
2017/5/1,1,Northland,350,3804.618932
2017/5/1,2,Auckland,500,6785.215767
2017/5/1,3,Waikato,360,5914.95536
2017/5/1,4,Bay of Plenty,400,4296.036633
2017/5/1,5,Gisborne,290,4252.559352
2017/5/1,7,Taranaki,310,3210.304097
2017/5/1,8,Manawatu-Whanganui,260,3194.642665
2017/5/1,9,Wellington,410,2377.964221
2017/5/1,12,West Coast,235,2535.005165
2017/5/1,13,Canterbury,360,6375.321851
2017/5/1,14,Otago,350,2362.39759
2017/5/1,15,Southland,240,2183.617437
2017/5/1,17,Nelson,360,2535.005165
2017/6/1,1,Northland,350,3778.445287
2017/6/1,2,Auckland,500,6783.746936
2017/6/1,3,Waikato,360,5939.245004
2017/6/1,4,Bay of Plenty,390,4304.208259
2017/6/1,5,Gisborne,300,4276.090952
2017/6/1,7,Taranaki,300,3216.88164
2017/6/1,8,Manawatu-Whanganui,270,3207.892551
2017/6/1,9,Wellington,400,2373.884866
2017/6/1,12,West Coast,230,2549.004386
2017/6/1,13,Canterbury,360,6302.250872
2017/6/1,14,Otago,360,2370.313312
2017/6/1,15,Southland,240,2186.158179
2017/6/1,17,Nelson,390,2549.004386
2017/7/1,1,Northland,350,3749.80246
2017/7/1,2,Auckland,500,6780.458831
2017/7/1,3,Waikato,360,5957.521036
2017/7/1,4,Bay of Plenty,400,4309.229427
2017/7/1,5,Gisborne,300,4299.423056
2017/7/1,7,Taranaki,310,3220.57687
2017/7/1,8,Manawatu-Whanganui,260,3220.453963
2017/7/1,9,Wellington,420,2368.492463
2017/7/1,12,West Coast,230,2561.447808
2017/7/1,13,Canterbury,365,6226.74929
2017/7/1,14,Otago,340,2378.933851
2017/7/1,15,Southland,240,2188.245689
2017/7/1,17,Nelson,340,2561.447808
2017/8/1,1,Northland,350,3718.931862
2017/8/1,2,Auckland,500,6775.073475
2017/8/1,3,Waikato,360,5969.734971
2017/8/1,4,Bay of Plenty,390,4311.497897
2017/8/1,5,Gisborne,290,4321.810201
2017/8/1,7,Taranaki,300,3221.166406
2017/8/1,8,Manawatu-Whanganui,260,3231.700216
2017/8/1,9,Wellington,397,2361.920306
2017/8/1,12,West Coast,240,2571.69749
2017/8/1,13,Canterbury,365,6150.851894
2017/8/1,14,Otago,350,2387.927525
2017/8/1,15,Southland,250,2189.626117
2017/8/1,17,Nelson,365,2571.69749
2017/9/1,1,Northland,353,3686.074905
2017/9/1,2,Auckland,510,6767.31289
2017/9/1,3,Waikato,360,5975.838321
2017/9/1,4,Bay of Plenty,400,4311.411428
2017/9/1,5,Gisborne,300,4342.506929
2017/9/1,7,Taranaki,310,3218.426868
2017/9/1,8,Manawatu-Whanganui,275,3241.00463
2017/9/1,9,Wellington,420,2354.301687
2017/9/1,12,West Coast,240,2579.115491
2017/9/1,13,Canterbury,360,6076.593477
2017/9/1,14,Otago,350,2396.962657
2017/9/1,15,Southland,250,2190.045612
2017/9/1,17,Nelson,365,2579.115491
2017/10/1,1,Northland,340,3651.473001
2017/10/1,2,Auckland,510,6756.899101
2017/10/1,3,Waikato,355,5975.7826
2017/10/1,4,Bay of Plenty,400,4309.367782
2017/10/1,5,Gisborne,280,4360.767778
2017/10/1,7,Taranaki,295,3212.134874
2017/10/1,8,Manawatu-Whanganui,275,3247.74052
2017/10/1,9,Wellington,420,2345.769901
2017/10/1,12,West Coast,240,2583.06387
2017/10/1,13,Canterbury,360,6006.008828
2017/10/1,14,Otago,350,2405.707566
2017/10/1,15,Southland,250,2189.250325
2017/10/1,17,Nelson,365,2583.06387
2017/11/1,1,Northland,350,3615.367562
2017/11/1,2,Auckland,520,6743.55413
2017/11/1,3,Waikato,370,5969.519322
2017/11/1,4,Bay of Plenty,400,4305.764719
2017/11/1,5,Gisborne,280,4375.847289
2017/11/1,7,Taranaki,310,3202.067045
2017/11/1,8,Manawatu-Whanganui,300,3251.281204
2017/11/1,9,Wellington,440,2336.458241
2017/11/1,12,West Coast,245,2582.904687
2017/11/1,13,Canterbury,370,5941.132738
2017/11/1,14,Otago,340,2413.830574
2017/11/1,15,Southland,250,2186.986404
2017/11/1,17,Nelson,360,2582.904687
2017/12/1,1,Northland,360,3578
2017/12/1,2,Auckland,520,6727
2017/12/1,3,Waikato,370,5957
2017/12/1,4,Bay of Plenty,410,4301
2017/12/1,5,Gisborne,300,4387
2017/12/1,7,Taranaki,315,3188
2017/12/1,8,Manawatu-Whanganui,300,3251
2017/12/1,9,Wellington,450,2326.5
2017/12/1,12,West Coast,230,2578
2017/12/1,13,Canterbury,375,5884
2017/12/1,14,Otago,340,2421
2017/12/1,15,Southland,250,2183
2017/12/1,17,Nelson,380,2578
2018/1/1,1,Northland,350,3539.661485
2018/1/1,2,Auckland,530,6707.05691
2018/1/1,3,Waikato,380,5938.291803
2018/1/1,4,Bay of Plenty,420,4295.388052
2018/1/1,5,Gisborne,300,4393.68983
2018/1/1,7,Taranaki,300,3169.844648
2018/1/1,8,Manawatu-Whanganui,280,3246.459805
2018/1/1,9,Wellington,480,2316.00267
2018/1/1,12,West Coast,240,2567.937688
2018/1/1,13,Canterbury,384,5836.115859
2018/1/1,14,Otago,395,2426.925877
2018/1/1,15,Southland,250,2177.119202
2018/1/1,17,Nelson,375,2567.937688
2018/2/1,1,Northland,360,3500.842221
2018/2/1,2,Auckland,520,6683.937761
2018/2/1,3,Waikato,390,5913.924521
2018/2/1,4,Bay of Plenty,410,4288.909972
2018/2/1,5,Gisborne,320,4396.218209
2018/2/1,7,Taranaki,300,3148.049062
2018/2/1,8,Manawatu-Whanganui,270,3237.981836
2018/2/1,9,Wellington,485,2304.970531
2018/2/1,12,West Coast,230,2553.208907
2018/2/1,13,Canterbury,390,5796.867385
2018/2/1,14,Otago,320,2431.485083
2018/2/1,15,Southland,260,2169.49986
2018/2/1,17,Nelson,385,2553.208907
2018/3/1,1,Northland,360,3462.082169
2018/3/1,2,Auckland,525,6657.953631
2018/3/1,3,Waikato,370,5884.543599
2018/3/1,4,Bay of Plenty,410,4281.463524
2018/3/1,5,Gisborne,320,4395.095945
2018/3/1,7,Taranaki,320,3123.195604
2018/3/1,8,Manawatu-Whanganui,290,3226.076891
2018/3/1,9,Wellington,440,2293.382063
2018/3/1,12,West Coast,240,2534.530634
2018/3/1,13,Canterbury,375,5765.112104
2018/3/1,14,Otago,350,2434.596208
2018/3/1,15,Southland,260,2160.379761
2018/3/1,17,Nelson,375,2534.530634
2018/4/1,1,Northland,370,3423.921293
2018/4/1,2,Auckland,525,6629.415596
2018/4/1,3,Waikato,380,5850.794483
2018/4/1,4,Bay of Plenty,428,4272.946473
2018/4/1,5,Gisborne,330,4390.833847
2018/4/1,7,Taranaki,330,3095.866636
2018/4/1,8,Manawatu-Whanganui,285,3211.255766
2018/4/1,9,Wellington,450,2281.215744
2018/4/1,12,West Coast,263,2512.619844
2018/4/1,13,Canterbury,378,5739.707542
2018/4/1,14,Otago,360,2436.177841
2018/4/1,15,Southland,255,2149.996695
2018/4/1,17,Nelson,385,2512.619844
2018/5/1,1,Northland,365,3386.899552
2018/5/1,2,Auckland,520,6598.634734
2018/5/1,3,Waikato,380,5813.322618
2018/5/1,4,Bay of Plenty,420,4263.256581
2018/5/1,5,Gisborne,320,4383.942722
2018/5/1,7,Taranaki,320,3066.64452
2018/5/1,8,Manawatu-Whanganui,290,3194.02926
2018/5/1,9,Wellington,430,2268.450053
2018/5/1,12,West Coast,250,2488.193512
2018/5/1,13,Canterbury,375,5719.511225
2018/5/1,14,Otago,380,2436.148573
2018/5/1,15,Southland,265,2138.588451
2018/5/1,17,Nelson,393,2488.193512
2018/6/1,1,Northland,360,3351.556911
2018/6/1,2,Auckland,520,6565.922121
2018/6/1,3,Waikato,380,5772.773449
2018/6/1,4,Bay of Plenty,420,4252.291613
2018/6/1,5,Gisborne,290,4374.933379
2018/6/1,7,Taranaki,300,3036.111618
2018/6/1,8,Manawatu-Whanganui,300,3174.908169
2018/6/1,9,Wellington,440,2255.063468
2018/6/1,12,West Coast,250,2461.968615
2018/6/1,13,Canterbury,370,5703.380677
2018/6/1,14,Otago,390,2434.426993
2018/6/1,15,Southland,250,2126.392817
2018/6/1,17,Nelson,365,2461.968615
2018/7/1,1,Northland,380,3318.43333
2018/7/1,2,Auckland,520,6531.588835
2018/7/1,3,Waikato,380,5729.792422
2018/7/1,4,Bay of Plenty,423,4239.949334
2018/7/1,5,Gisborne,300,4364.316626
2018/7/1,7,Taranaki,320,3004.850294
2018/7/1,8,Manawatu-Whanganui,283,3154.403291
2018/7/1,9,Wellington,430,2241.034469
2018/7/1,12,West Coast,250,2434.662128
2018/7/1,13,Canterbury,370,5690.173425
2018/7/1,14,Otago,345,2430.931692
2018/7/1,15,Southland,250,2113.647582
2018/7/1,17,Nelson,370,2434.662128
2018/8/1,1,Northland,375,3288.068771
2018/8/1,2,Auckland,530,6495.945953
2018/8/1,3,Waikato,390,5685.024982
2018/8/1,4,Bay of Plenty,420,4226.127507
2018/8/1,5,Gisborne,320,4352.603271
2018/8/1,7,Taranaki,330,2973.442908
2018/8/1,8,Manawatu-Whanganui,288,3133.025424
2018/8/1,9,Wellington,440,2226.341533
2018/8/1,12,West Coast,260,2406.991027
2018/8/1,13,Canterbury,370,5678.746994
2018/8/1,14,Otago,370,2425.581258
2018/8/1,15,Southland,255,2100.590535
2018/8/1,17,Nelson,380,2406.991027
2018/9/1,1,Northland,380,3261.003197
2018/9/1,2,Auckland,525,6459.304551
2018/9/1,3,Waikato,380,5639.116575
2018/9/1,4,Bay of Plenty,420,4210.723896
2018/9/1,5,Gisborne,325,4340.304123
2018/9/1,7,Taranaki,325,2942.471823
2018/9/1,8,Manawatu-Whanganui,298,3111.285363
2018/9/1,9,Wellington,460,2210.963139
2018/9/1,12,West Coast,250,2379.672288
2018/9/1,13,Canterbury,370,5667.958911
2018/9/1,14,Otago,360,2418.294282
2018/9/1,15,Southland,270,2087.459465
2018/9/1,17,Nelson,375,2379.672288
2018/10/1,1,Northland,380,3237.776569
2018/10/1,2,Auckland,530,6421.975707
2018/10/1,3,Waikato,390,5592.712645
2018/10/1,4,Bay of Plenty,430,4193.636265
2018/10/1,5,Gisborne,330,4327.929989
2018/10/1,7,Taranaki,340,2912.519402
2018/10/1,8,Manawatu-Whanganui,300,3089.693908
2018/10/1,9,Wellington,450,2194.877767
2018/10/1,12,West Coast,250,2353.422887
2018/10/1,13,Canterbury,375,5656.6667
2018/10/1,14,Otago,380,2408.989354
2018/10/1,15,Southland,270,2074.492159
2018/10/1,17,Nelson,400,2353.422887
2018/11/1,1,Northland,380,3218.928849
2018/11/1,2,Auckland,540,6384.270497
2018/11/1,3,Waikato,385,5546.458638
2018/11/1,4,Bay of Plenty,440,4174.762378
2018/11/1,5,Gisborne,308,4315.991679
2018/11/1,7,Taranaki,320,2884.168007
2018/11/1,8,Manawatu-Whanganui,323,3068.761854
2018/11/1,9,Wellington,460,2178.063894
2018/11/1,12,West Coast,250,2328.959799
2018/11/1,13,Canterbury,380,5643.727888
2018/11/1,14,Otago,390,2397.585063
2018/11/1,15,Southland,275,2061.926408
2018/11/1,17,Nelson,390,2328.959799
2018/12/1,1,Northland,390,3205
2018/12/1,2,Auckland,535,6346.5
2018/12/1,3,Waikato,395,5501
2018/12/1,4,Bay of Plenty,440,4154
2018/12/1,5,Gisborne,350,4305
2018/12/1,7,Taranaki,350,2858
2018/12/1,8,Manawatu-Whanganui,320,3049
2018/12/1,9,Wellington,480,2160.5
2018/12/1,12,West Coast,260,2307
2018/12/1,13,Canterbury,390,5628
2018/12/1,14,Otago,360,2384
2018/12/1,15,Southland,280,2050
2018/12/1,17,Nelson,400,2307
2019/1/1,1,Northland,380,3196.286307
2019/1/1,2,Auckland,550,6308.909959
2019/1/1,3,Waikato,400,5456.909562
2019/1/1,4,Bay of Plenty,450,4131.30457
2019/1/1,5,Gisborne,320,4295.315372
2019/1/1,7,Taranaki,340,2834.46738
2019/1/1,8,Manawatu-Whanganui,310,3030.799314
2019/1/1,9,Wellington,510,2142.198766
2019/1/1,12,West Coast,268,2288.080074
2019/1/1,13,Canterbury,399,5608.599325
2019/1/1,14,Otago,420,2368.222056
2019/1/1,15,Southland,280,2038.870685
2019/1/1,17,Nelson,390,2288.080074
2019/2/1,1,Northland,380,3192.109354
2019/2/1,2,Auckland,540,6271.484793
2019/2/1,3,Waikato,400,5414.469698
2019/2/1,4,Bay of Plenty,460,4106.862235
2019/2/1,5,Gisborne,340,4286.696661
2019/2/1,7,Taranaki,330,2813.500691
2019/2/1,8,Manawatu-Whanganui,305,3014.071452
2019/2/1,9,Wellington,540,2123.309683
2019/2/1,12,West Coast,278,2272.015034
2019/2/1,13,Canterbury,400,5585.677207
2019/2/1,14,Otago,360,2350.516332
2019/2/1,15,Southland,255,2028.376057
2019/2/1,17,Nelson,390,2272.015034
2019/3/1,1,Northland,380,3191.547046
2019/3/1,2,Auckland,545,6234.143587
2019/3/1,3,Waikato,400,5373.890169
2019/3/1,4,Bay of Plenty,450,4080.916817
2019/3/1,5,Gisborne,320,4278.752344
2019/3/1,7,Taranaki,360,2794.900116
2019/3/1,8,Manawatu-Whanganui,320,2998.60824
2019/3/1,9,Wellington,485,2104.016447
2019/3/1,12,West Coast,260,2258.439501
2019/3/1,13,Canterbury,390,5559.64375
2019/3/1,14,Otago,390,2331.217233
2019/3/1,15,Southland,290,2018.273674
2019/3/1,17,Nelson,400,2258.439501
2019/4/1,1,Northland,380,3193.677292
2019/4/1,2,Auckland,550,6196.805425
2019/4/1,3,Waikato,410,5335.380736
2019/4/1,4,Bay of Plenty,450,4053.712138
2019/4/1,5,Gisborne,350,4271.090899
2019/4/1,7,Taranaki,338,2778.465836
2019/4/1,8,Manawatu-Whanganui,320,2984.201504
2019/4/1,9,Wellington,470,2084.502751
2019/4/1,12,West Coast,280,2246.988096
2019/4/1,13,Canterbury,380,5530.909063
2019/4/1,14,Otago,390,2310.659161
2019/4/1,15,Southland,300,2008.321091
2019/4/1,17,Nelson,428,2246.988096
2019/5/1,1,Northland,400,3197.577997
2019/5/1,2,Auckland,540,6159.389394
2019/5/1,3,Waikato,395,5299.151159
2019/5/1,4,Bay of Plenty,460,4025.49202
2019/5/1,5,Gisborne,360,4263.320802
2019/5/1,7,Taranaki,350,2763.998032
2019/5/1,8,Manawatu-Whanganui,325,2970.643073
2019/5/1,9,Wellington,480,2064.952291
2019/5/1,12,West Coast,295,2237.295441
2019/5/1,13,Canterbury,380,5499.883251
2019/5/1,14,Otago,420,2289.17652
2019/5/1,15,Southland,293,1998.275865
2019/5/1,17,Nelson,400,2237.295441
2019/6/1,1,Northland,400,3202.32707
2019/6/1,2,Auckland,550,6121.814579
2019/6/1,3,Waikato,400,5265.4112
2019/6/1,4,Bay of Plenty,450,3996.500287
2019/6/1,5,Gisborne,345,4255.050532
2019/6/1,7,Taranaki,350,2751.296887
2019/6/1,8,Manawatu-Whanganui,320,2957.724772
2019/6/1,9,Wellington,480,2045.54876
2019/6/1,12,West Coast,278,2228.996156
2019/6/1,13,Canterbury,385,5466.97642
2019/6/1,14,Otago,400,2267.103714
2019/6/1,15,Southland,280,1987.895552
2019/6/1,17,Nelson,420,2228.996156
2019/7/1,1,Northland,380,3207.002416
2019/7/1,2,Auckland,540,6084.000064
2019/7/1,3,Waikato,400,5234.370618
2019/7/1,4,Bay of Plenty,470,3966.980759
2019/7/1,5,Gisborne,328,4245.888566
2019/7/1,7,Taranaki,343,2740.162581
2019/7/1,8,Manawatu-Whanganui,340,2945.238428
2019/7/1,9,Wellington,490,2026.475854
2019/7/1,12,West Coast,263,2221.724862
2019/7/1,13,Canterbury,380,5432.598677
2019/7/1,14,Otago,395,2244.775146
2019/7/1,15,Southland,285,1976.937709
2019/7/1,17,Nelson,395,2221.724862
2019/8/1,1,Northland,400,3210.681943
2019/8/1,2,Auckland,550,6045.864937
2019/8/1,3,Waikato,400,5206.239175
2019/8/1,4,Bay of Plenty,450,3937.177261
2019/8/1,5,Gisborne,300,4235.443381
2019/8/1,7,Taranaki,350,2730.395296
2019/8/1,8,Manawatu-Whanganui,340,2932.975867
2019/8/1,9,Wellington,480,2007.917267
2019/8/1,12,West Coast,260,2215.11618
2019/8/1,13,Canterbury,380,5397.160128
2019/8/1,14,Otago,400,2222.52522
2019/8/1,15,Southland,290,1965.159891
2019/8/1,17,Nelson,420,2215.11618
2019/9/1,1,Northland,400,3212.443559
2019/9/1,2,Auckland,540,6007.328281
2019/9/1,3,Waikato,400,5181.226631
2019/9/1,4,Bay of Plenty,455,3907.333613
2019/9/1,5,Gisborne,365,4223.323455
2019/9/1,7,Taranaki,360,2721.795214
2019/9/1,8,Manawatu-Whanganui,335,2920.728918
2019/9/1,9,Wellington,495,1990.056694
2019/9/1,12,West Coast,280,2208.804732
2019/9/1,13,Canterbury,385,5361.07088
2019/9/1,14,Otago,393,2200.688338
2019/9/1,15,Southland,290,1952.319654
2019/9/1,17,Nelson,410,2208.804732
2019/10/1,1,Northland,400,3211.365168
2019/10/1,2,Auckland,550,5968.309183
2019/10/1,3,Waikato,410,5159.542747
2019/10/1,4,Bay of Plenty,460,3877.693639
2019/10/1,5,Gisborne,360,4209.137264
2019/10/1,7,Taranaki,350,2714.162516
2019/10/1,8,Manawatu-Whanganui,350,2908.289406
2019/10/1,9,Wellington,480,1973.077828
2019/10/1,12,West Coast,300,2202.425139
2019/10/1,13,Canterbury,385,5324.741038
2019/10/1,14,Otago,420,2179.598906
2019/10/1,15,Southland,300,1938.174556
2019/10/1,17,Nelson,420,2202.425139
2019/11/1,1,Northland,395,3206.52468
2019/11/1,2,Auckland,550,5928.726727
2019/11/1,3,Waikato,420,5141.397283
2019/11/1,4,Bay of Plenty,470,3848.501161
2019/11/1,5,Gisborne,360,4192.493287
2019/11/1,7,Taranaki,360,2707.297384
2019/11/1,8,Manawatu-Whanganui,360,2895.449157
2019/11/1,9,Wellington,525,1957.164366
2019/11/1,12,West Coast,270,2195.612021
2019/11/1,13,Canterbury,390,5288.580709
2019/11/1,14,Otago,400,2159.591325
2019/11/1,15,Southland,300,1922.482153
2019/11/1,17,Nelson,410,2195.612021
2019/12/1,1,Northland,420,3197
2019/12/1,2,Auckland,550,5888.5
2019/12/1,3,Waikato,420,5127
2019/12/1,4,Bay of Plenty,470,3820
2019/12/1,5,Gisborne,355,4173
2019/12/1,7,Taranaki,373,2701
2019/12/1,8,Manawatu-Whanganui,350,2882
2019/12/1,9,Wellington,525,1942.5
2019/12/1,12,West Coast,270,2188
2019/12/1,13,Canterbury,400,5253
2019/12/1,14,Otago,420,2141
2019/12/1,15,Southland,300,1905
2019/12/1,17,Nelson,420,2188
2020/1/1,1,Northland,430,3182.177661
2020/1/1,2,Auckland,560,5847.409734
2020/1/1,3,Waikato,420,5116.307798
2020/1/1,4,Bay of Plenty,490,3792.407556
2020/1/1,5,Gisborne,368,4150.398798
2020/1/1,7,Taranaki,390,2695.094861
2020/1/1,8,Manawatu-Whanganui,360,2867.795485
2020/1/1,9,Wellington,550,1929.198795
2020/1/1,12,West Coast,260,2179.303938
2020/1/1,13,Canterbury,420,5218.36647
2020/1/1,14,Otago,480,2124.069001
2020/1/1,15,Southland,310,1885.584402
2020/1/1,17,Nelson,450,2179.303938
2020/2/1,1,Northland,423,3162.678698
2020/2/1,2,Auckland,560,5804.683251
2020/2/1,3,Waikato,440,5108.266133
2020/2/1,4,Bay of Plenty,480,3765.835533
2020/2/1,5,Gisborne,388,4124.96274
2020/2/1,7,Taranaki,360,2689.503729
2020/2/1,8,Manawatu-Whanganui,350,2852.93606
2020/2/1,9,Wellington,550,1917.096292
2020/2/1,12,West Coast,290,2169.559661
2020/2/1,13,Canterbury,410,5184.877492
2020/2/1,14,Otago,410,2108.681069
2020/2/1,15,Southland,300,1864.486652
2020/2/1,17,Nelson,419,2169.559661
2020/3/1,1,Northland,420,3139.432772
2020/3/1,2,Auckland,560,5759.409522
2020/3/1,3,Waikato,430,5101.567601
2020/3/1,4,Bay of Plenty,480,3740.369209
2020/3/1,5,Gisborne,400,4097.097804
2020/3/1,7,Taranaki,380,2684.172682
2020/3/1,8,Manawatu-Whanganui,350,2837.583901
2020/3/1,9,Wellington,525,1905.958401
2020/3/1,12,West Coast,280,2158.883237
2020/3/1,13,Canterbury,395,5152.687894
2020/3/1,14,Otago,430,2094.628611
2020/3/1,15,Southland,300,1842.056793
2020/3/1,17,Nelson,430,2158.883237
2020/4/1,1,Northland,430,3113.369541
2020/4/1,2,Auckland,570,5710.677518
2020/4/1,3,Waikato,450,5094.904796
2020/4/1,4,Bay of Plenty,480,3716.093866
2020/4/1,5,Gisborne,360,4067.209966
2020/4/1,7,Taranaki,395,2679.047799
2020/4/1,8,Manawatu-Whanganui,380,2821.901179
2020/4/1,9,Wellington,528,1895.55103
2020/4/1,12,West Coast,325,2147.390734
2020/4/1,13,Canterbury,400,5121.952502
2020/4/1,14,Otago,435,2081.704033
2020/4/1,15,Southland,315,1818.644866
2020/4/1,17,Nelson,480,2147.390734
2020/5/1,1,Northland,420,3085.418667
2020/5/1,2,Auckland,550,5657.576209
2020/5/1,3,Waikato,430,5086.970314
2020/5/1,4,Bay of Plenty,480,3693.094783
2020/5/1,5,Gisborne,380,4035.705203
2020/5/1,7,Taranaki,380,2674.075157
2020/5/1,8,Manawatu-Whanganui,360,2806.050069
2020/5/1,9,Wellington,500,1885.64009
2020/5/1,12,West Coast,285,2135.198221
2020/5/1,13,Canterbury,395,5092.826143
2020/5/1,14,Otago,430,2069.699744
2020/5/1,15,Southland,320,1794.600912
2020/5/1,17,Nelson,420,2135.198221
2020/6/1,1,Northland,425,3056.509811
2020/6/1,2,Auckland,560,5599.194564
2020/6/1,3,Waikato,420,5076.456751
2020/6/1,4,Bay of Plenty,475,3671.45724
2020/6/1,5,Gisborne,380,4002.989491
2020/6/1,7,Taranaki,360,2669.200835
2020/6/1,8,Manawatu-Whanganui,350,2790.192744
2020/6/1,9,Wellington,500,1875.991491
2020/6/1,12,West Coast,280,2122.421763
2020/6/1,13,Canterbury,390,5065.463643
2020/6/1,14,Otago,425,2058.40815
2020/6/1,15,Southland,320,1770.274974
2020/6/1,17,Nelson,420,2122.421763
2020/7/1,1,Northland,440,3027.572631
2020/7/1,2,Auckland,550,5534.621555
2020/7/1,3,Waikato,425,5062.056702
2020/7/1,4,Bay of Plenty,490,3651.266517
2020/7/1,5,Gisborne,395,3969.468808
2020/7/1,7,Taranaki,380,2664.370912
2020/7/1,8,Manawatu-Whanganui,350,2774.491378
2020/7/1,9,Wellington,508,1866.371143
2020/7/1,12,West Coast,300,2109.17743
2020/7/1,13,Canterbury,400,5040.01983
2020/7/1,14,Otago,425,2047.621659
2020/7/1,15,Southland,310,1746.017093
2020/7/1,17,Nelson,413,2109.17743
2020/8/1,1,Northland,420,2999.536789
2020/8/1,2,Auckland,550,5462.946152
2020/8/1,3,Waikato,420,5042.462762
2020/8/1,4,Bay of Plenty,500,3632.607894
2020/8/1,5,Gisborne,380,3935.54913
2020/8/1,7,Taranaki,380,2659.531464
2020/8/1,8,Manawatu-Whanganui,360,2759.108144
2020/8/1,9,Wellington,500,1856.544954
2020/8/1,12,West Coast,300,2095.581289
2020/8/1,13,Canterbury,395,5016.649531
2020/8/1,14,Otago,400,2037.132678
2020/8/1,15,Southland,320,1722.17731
2020/8/1,17,Nelson,423,2095.581289
2020/9/1,1,Northland,410,2973.331944
2020/9/1,2,Auckland,560,5383.257324
2020/9/1,3,Waikato,440,5016.367526
2020/9/1,4,Bay of Plenty,485,3615.566651
2020/9/1,5,Gisborne,360,3901.636433
2020/9/1,7,Taranaki,380,2654.628571
2020/9/1,8,Manawatu-Whanganui,380,2744.205216
2020/9/1,9,Wellington,500,1846.278836
2020/9/1,12,West Coast,300,2081.749408
2020/9/1,13,Canterbury,400,4995.507571
2020/9/1,14,Otago,425,2026.733614
2020/9/1,15,Southland,330,1699.105668
2020/9/1,17,Nelson,445,2081.749408
2020/10/1,1,Northland,430,2949.887758
2020/10/1,2,Auckland,560,5294.644043
2020/10/1,3,Waikato,440,4982.46359
2020/10/1,4,Bay of Plenty,500,3600.228068
2020/10/1,5,Gisborne,400,3868.136695
2020/10/1,7,Taranaki,390,2649.608311
2020/10/1,8,Manawatu-Whanganui,380,2729.944767
2020/10/1,9,Wellington,530,1835.338698
2020/10/1,12,West Coast,283,2067.797854
2020/10/1,13,Canterbury,400,4976.748778
2020/10/1,14,Otago,450,2016.216875
2020/10/1,15,Southland,330,1677.152208
2020/10/1,17,Nelson,430,2067.797854
2020/11/1,1,Northland,450,2930.13389
2020/11/1,2,Auckland,570,5196.195278
2020/11/1,3,Waikato,450,4939.44355
2020/11/1,4,Bay of Plenty,500,3586.677424
2020/11/1,5,Gisborne,390,3835.455891
2020/11/1,7,Taranaki,380,2644.416761
2020/11/1,8,Manawatu-Whanganui,400,2716.48897
2020/11/1,9,Wellington,550,1823.490449
2020/11/1,12,West Coast,275,2053.842695
2020/11/1,13,Canterbury,410,4960.527979
2020/11/1,14,Otago,430,2005.374868
2020/11/1,15,Southland,335,1656.666971
2020/11/1,17,Nelson,450,2053.842695
2020/12/1,1,Northland,450,2915
2020/12/1,2,Auckland,575,5087
2020/12/1,3,Waikato,450,4886
2020/12/1,4,Bay of Plenty,510,3575
2020/12/1,5,Gisborne,400,3804
2020/12/1,7,Taranaki,400,2639
2020/12/1,8,Manawatu-Whanganui,400,2704
2020/12/1,9,Wellington,550,1810.5
2020/12/1,12,West Coast,280,2040
2020/12/1,13,Canterbury,400,4947
